rosbagTimestamp,names,cmds,-,header,seq,stamp,secs,nsecs,frame_id,type,values
1543504675067127396,[Drone1],,,0,,1543504675,66750296,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675073651102,[Drone1],,,0,,1543504675,73408189,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675080369212,[Drone1],,,0,,1543504675,80122610,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675087016944,[Drone1],,,0,,1543504675,86800991,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675093647786,[Drone1],,,0,,1543504675,93423895,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675100317169,[Drone1],,,0,,1543504675,100087287,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675107199223,[Drone1],,,0,,1543504675,106799498,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675113603561,[Drone1],,,0,,1543504675,113415107,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675120307836,[Drone1],,,0,,1543504675,120105037,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675127110572,[Drone1],,,0,,1543504675,126816744,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675133588909,[Drone1],,,0,,1543504675,133425503,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675140280909,[Drone1],,,0,,1543504675,140113896,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675147012952,[Drone1],,,0,,1543504675,146839363,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675153577751,[Drone1],,,0,,1543504675,153429911,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675160338630,[Drone1],,,0,,1543504675,160131076,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675167037585,[Drone1],,,0,,1543504675,166769046,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675173659993,[Drone1],,,0,,1543504675,173427784,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675180322221,[Drone1],,,0,,1543504675,180090723,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675186955770,[Drone1],,,0,,1543504675,186740502,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675193624345,[Drone1],,,0,,1543504675,193422375,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675200330913,[Drone1],,,0,,1543504675,200109345,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675206963859,[Drone1],,,0,,1543504675,206764138,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675213700425,[Drone1],,,0,,1543504675,213476807,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675220367175,[Drone1],,,0,,1543504675,220114747,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675227292181,[Drone1],,,0,,1543504675,226782497,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675233629802,[Drone1],,,0,,1543504675,233438326,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675240289323,[Drone1],,,0,,1543504675,240092348,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675247308029,[Drone1],,,0,,1543504675,246753255,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675253623447,[Drone1],,,0,,1543504675,253423796,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675260452842,[Drone1],,,0,,1543504675,260128357,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675267156316,[Drone1],,,0,,1543504675,266766269,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675273646140,[Drone1],,,0,,1543504675,273421835,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675280310263,[Drone1],,,0,,1543504675,280085496,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675287006774,[Drone1],,,0,,1543504675,286745448,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675293632866,[Drone1],,,0,,1543504675,293423889,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675300352193,[Drone1],,,0,,1543504675,300115254,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675306990960,[Drone1],,,0,,1543504675,306743289,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675313670745,[Drone1],,,0,,1543504675,313437689,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675320367622,[Drone1],,,0,,1543504675,320131962,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675326964102,[Drone1],,,0,,1543504675,326742708,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675333597490,[Drone1],,,0,,1543504675,333416616,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675340393393,[Drone1],,,0,,1543504675,340153575,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675346937924,[Drone1],,,0,,1543504675,346747413,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675353702777,[Drone1],,,0,,1543504675,353432678,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675360311446,[Drone1],,,0,,1543504675,360078744,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675367061243,[Drone1],,,0,,1543504675,366790343,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675373755813,[Drone1],,,0,,1543504675,373510771,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675380365075,[Drone1],,,0,,1543504675,380082487,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675387002013,[Drone1],,,0,,1543504675,386809512,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675393723201,[Drone1],,,0,,1543504675,393432026,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675400352566,[Drone1],,,0,,1543504675,400127608,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675407186020,[Drone1],,,0,,1543504675,406766957,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675413698155,[Drone1],,,0,,1543504675,413475066,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675420350176,[Drone1],,,0,,1543504675,420119946,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675426970961,[Drone1],,,0,,1543504675,426765665,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
1543504675433652961,[Drone1],,,0,,1543504675,433435250,"""Drone1""","""PosSet""","[1.024692416191101, 0.008394801057875156, 0.0, 0.0]"
