rosbagTimestamp,controller_name,log,-,name,stamp,secs,nsecs,values
1543504681567681995,'',,"""Drone1_pos""",,1543504681,567546042,"[1.0247012376785278, 0.008389325812458992, 0.03593529015779495]"
1543504681577358619,'',,"""Drone1_pos""",,1543504681,577179871,"[1.024683952331543, 0.008385743945837021, 0.03593927249312401]"
1543504681587597119,'',,"""Drone1_pos""",,1543504681,587469193,"[1.0246937274932861, 0.008361006155610085, 0.03592357411980629]"
1543504681597394591,'',,"""Drone1_pos""",,1543504681,597272918,"[1.024689793586731, 0.008346740156412125, 0.03593526408076286]"
1543504681607703115,'',,"""Drone1_pos""",,1543504681,607440378,"[1.0246938467025757, 0.008329587057232857, 0.0359281487762928]"
1543504681617284696,'',,"""Drone1_pos""",,1543504681,617065655,"[1.0246864557266235, 0.008372446522116661, 0.03592817857861519]"
1543504681627966849,'',,"""Drone1_pos""",,1543504681,627826387,"[1.0246798992156982, 0.008284073323011398, 0.03601349517703056]"
1543504681637826193,'',,"""Drone1_pos""",,1543504681,637700551,"[1.0246928930282593, 0.008338471874594688, 0.03595287725329399]"
1543504681647856053,'',,"""Drone1_pos""",,1543504681,647634406,"[1.0246891975402832, 0.00833071768283844, 0.03593549132347107]"
1543504681657398133,'',,"""Drone1_pos""",,1543504681,657179535,"[1.0246788263320923, 0.008344878442585468, 0.035940442234277725]"
1543504681667342697,'',,"""Drone1_pos""",,1543504681,667175438,"[1.024685025215149, 0.008369921706616879, 0.03593612462282181]"
1543504681677501546,'',,"""Drone1_pos""",,1543504681,677273707,"[1.0246775150299072, 0.008368691429495811, 0.035929542034864426]"
1543504681687656525,'',,"""Drone1_pos""",,1543504681,687368687,"[1.0246963500976562, 0.008346961811184883, 0.03593835234642029]"
1543504681697465736,'',,"""Drone1_pos""",,1543504681,697242849,"[1.0246773958206177, 0.008340016007423401, 0.035937998443841934]"
1543504681707545423,'',,"""Drone1_pos""",,1543504681,707406122,"[1.024687647819519, 0.0083586685359478, 0.03593897446990013]"
1543504681717558895,'',,"""Drone1_pos""",,1543504681,717328449,"[1.0246860980987549, 0.008393342606723309, 0.035942673683166504]"
1543504681727531530,'',,"""Drone1_pos""",,1543504681,727319863,"[1.0246862173080444, 0.008381325751543045, 0.03595035523176193]"
1543504681737682476,'',,"""Drone1_pos""",,1543504681,737309023,"[1.0246937274932861, 0.008361851796507835, 0.035951267927885056]"
1543504681747411485,'',,"""Drone1_pos""",,1543504681,747327032,"[1.0246849060058594, 0.008354248479008675, 0.03592999279499054]"
1543504681757565567,'',,"""Drone1_pos""",,1543504681,757444018,"[1.0246869325637817, 0.008360492065548897, 0.03591166436672211]"
1543504681767347950,'',,"""Drone1_pos""",,1543504681,767185594,"[1.024692416191101, 0.008368559181690216, 0.035926394164562225]"
1543504681778033004,'',,"""Drone1_pos""",,1543504681,777395375,"[1.0247029066085815, 0.008393718861043453, 0.03592756390571594]"
1543504681787777464,'',,"""Drone1_pos""",,1543504681,787541511,"[1.024695634841919, 0.008338510990142822, 0.0359402559697628]"
1543504681798074585,'',,"""Drone1_pos""",,1543504681,797937520,"[1.0246777534484863, 0.008348597213625908, 0.03593651205301285]"
1543504681807788159,'',,"""Drone1_pos""",,1543504681,807415621,"[1.0246856212615967, 0.008366694673895836, 0.035947173833847046]"
1543504681817972611,'',,"""Drone1_pos""",,1543504681,817792536,"[1.0246917009353638, 0.008381147868931293, 0.03593352064490318]"
1543504681827559953,'',,"""Drone1_pos""",,1543504681,827287648,"[1.0246883630752563, 0.0083676278591156, 0.03593255206942558]"
1543504681838134788,'',,"""Drone1_pos""",,1543504681,837591387,"[1.0246890783309937, 0.008347060531377792, 0.035927917808294296]"
1543504681847698259,'',,"""Drone1_pos""",,1543504681,847507486,"[1.0246951580047607, 0.008336256258189678, 0.03593845292925835]"
1543504681857824494,'',,"""Drone1_pos""",,1543504681,857248096,"[1.0246995687484741, 0.008353427983820438, 0.035944849252700806]"
1543504681867531477,'',,"""Drone1_pos""",,1543504681,867318234,"[1.0247042179107666, 0.008392361924052238, 0.03592567518353462]"
1543504681877483523,'',,"""Drone1_pos""",,1543504681,877158102,"[1.0246875286102295, 0.008368375711143017, 0.03592656925320625]"
1543504681887677726,'',,"""Drone1_pos""",,1543504681,887446899,"[1.02469003200531, 0.008277061395347118, 0.036000434309244156]"
1543504681897838409,'',,"""Drone1_pos""",,1543504681,897425532,"[1.0246949195861816, 0.008348715491592884, 0.03595723956823349]"
1543504681908643119,'',,"""Drone1_pos""",,1543504681,908358983,"[1.0246996879577637, 0.008342735469341278, 0.035960521548986435]"
1543504681918118554,'',,"""Drone1_pos""",,1543504681,917617061,"[1.02467942237854, 0.008365524932742119, 0.03594183549284935]"
1543504681927739028,'',,"""Drone1_pos""",,1543504681,927577458,"[1.02469801902771, 0.008414148353040218, 0.03591538965702057]"
1543504681937562370,'',,"""Drone1_pos""",,1543504681,937353715,"[1.0246878862380981, 0.008372712880373001, 0.035929854959249496]"
1543504681948441400,'',,"""Drone1_pos""",,1543504681,947826896,"[1.024696707725525, 0.008342945948243141, 0.03593086451292038]"
1543504681957507782,'',,"""Drone1_pos""",,1543504681,957364700,"[1.0246928930282593, 0.008362764492630959, 0.03595246747136116]"
1543504681967738938,'',,"""Drone1_pos""",,1543504681,967517289,"[1.0246745347976685, 0.00838076788932085, 0.03591981157660484]"
1543504681977609262,'',,"""Drone1_pos""",,1543504681,977418778,"[1.0246851444244385, 0.008362207561731339, 0.035924047231674194]"
1543504681987762881,'',,"""Drone1_pos""",,1543504681,987488824,"[1.024695873260498, 0.008374711498618126, 0.03592756390571594]"
1543504681997510061,'',,"""Drone1_pos""",,1543504681,997281356,"[1.0246891975402832, 0.008370828814804554, 0.03591199591755867]"
1543504682007795379,'',,"""Drone1_pos""",,1543504682,7329384,"[1.0246925354003906, 0.008362346328794956, 0.035942889750003815]"
1543504682017793039,'',,"""Drone1_pos""",,1543504682,17506001,"[1.0246771574020386, 0.008356088772416115, 0.0359383150935173]"
1543504682027772960,'',,"""Drone1_pos""",,1543504682,27602875,"[1.0246927738189697, 0.008407891727983952, 0.0359109528362751]"
1543504682037600008,'',,"""Drone1_pos""",,1543504682,37385835,"[1.0246920585632324, 0.008387390524148941, 0.03592098504304886]"
1543504682047854839,'',,"""Drone1_pos""",,1543504682,47504058,"[1.0246961116790771, 0.008389062248170376, 0.03594059497117996]"
1543504682057643390,'',,"""Drone1_pos""",,1543504682,57455912,"[1.0246684551239014, 0.008364429697394371, 0.03594956547021866]"
1543504682067635073,'',,"""Drone1_pos""",,1543504682,67388050,"[1.0246708393096924, 0.008355456404387951, 0.03596145287156105]"
1543504682077595234,'',,"""Drone1_pos""",,1543504682,77375412,"[1.0246769189834595, 0.008414214476943016, 0.03593018278479576]"
1543504682087563575,'',,"""Drone1_pos""",,1543504682,87379691,"[1.0246950387954712, 0.008403554558753967, 0.035912226885557175]"
1543504682097552544,'',,"""Drone1_pos""",,1543504682,97382627,"[1.0246942043304443, 0.008349133655428886, 0.03592626377940178]"
1543504682108278391,'',,"""Drone1_pos""",,1543504682,107794845,"[1.024693250656128, 0.008351822383701801, 0.035968001931905746]"
1543504682117451329,'',,"""Drone1_pos""",,1543504682,117215445,"[1.0246970653533936, 0.008379464037716389, 0.03593823313713074]"
1543504682127559401,'',,"""Drone1_pos""",,1543504682,127353433,"[1.0246964693069458, 0.008335405960679054, 0.03597911074757576]"
1543504682137790509,'',,"""Drone1_pos""",,1543504682,137352504,"[1.0247082710266113, 0.008376063778996468, 0.035933610051870346]"
1543504682147605347,'',,"""Drone1_pos""",,1543504682,147369673,"[1.0246893167495728, 0.008377625606954098, 0.03592338785529137]"
1543504682157633929,'',,"""Drone1_pos""",,1543504682,157229904,"[1.0246611833572388, 0.008250941522419453, 0.03601019084453583]"
1543504682167570453,'',,"""Drone1_pos""",,1543504682,167380561,"[1.0246694087982178, 0.008341100998222828, 0.035951126366853714]"
1543504682177430559,'',,"""Drone1_pos""",,1543504682,177244489,"[1.0246946811676025, 0.008395697921514511, 0.03591657802462578]"
1543504682187590039,'',,"""Drone1_pos""",,1543504682,187421395,"[1.0247083902359009, 0.008414682000875473, 0.03590927645564079]"
1543504682197385754,'',,"""Drone1_pos""",,1543504682,197214258,"[1.0246853828430176, 0.008372845128178596, 0.03592129796743393]"
1543504682208086905,'',,"""Drone1_pos""",,1543504682,207781554,"[1.0246914625167847, 0.008315930142998695, 0.03597461059689522]"
1543504682217397600,'',,"""Drone1_pos""",,1543504682,217169485,"[1.0246901512145996, 0.008348362520337105, 0.03595591336488724]"
1543504682227728937,'',,"""Drone1_pos""",,1543504682,227563110,"[1.0246989727020264, 0.008403051644563675, 0.03591861575841904]"
1543504682238056899,'',,"""Drone1_pos""",,1543504682,237334190,"[1.0246928930282593, 0.008412822149693966, 0.03591373190283775]"
1543504682247887614,'',,"""Drone1_pos""",,1543504682,247723326,"[1.0246974229812622, 0.008376470766961575, 0.0359460823237896]"
1543504682257498964,'',,"""Drone1_pos""",,1543504682,257228799,"[1.024687647819519, 0.00833043921738863, 0.0359407514333725]"
1543504682267609992,'',,"""Drone1_pos""",,1543504682,267388991,"[1.0246970653533936, 0.008344203233718872, 0.03595806285738945]"
1543504682277496539,'',,"""Drone1_pos""",,1543504682,277232148,"[1.0246920585632324, 0.008382230997085571, 0.0359535850584507]"
1543504682287681748,'',,"""Drone1_pos""",,1543504682,287513412,"[1.0246845483779907, 0.008403760381042957, 0.03594838082790375]"
1543504682297535087,'',,"""Drone1_pos""",,1543504682,297353593,"[1.0246918201446533, 0.008370853960514069, 0.035932015627622604]"
1543504682307525383,'',,"""Drone1_pos""",,1543504682,307239135,"[1.0246962308883667, 0.008341342210769653, 0.03594590350985527]"
1543504682317393013,'',,"""Drone1_pos""",,1543504682,317079695,"[1.0246814489364624, 0.008333160541951656, 0.035946596413850784]"
1543504682327592638,'',,"""Drone1_pos""",,1543504682,327373924,"[1.0246870517730713, 0.008374935947358608, 0.035936638712882996]"
1543504682337945330,'',,"""Drone1_pos""",,1543504682,337559586,"[1.0246871709823608, 0.00839967280626297, 0.0359175018966198]"
1543504682347632348,'',,"""Drone1_pos""",,1543504682,347458064,"[1.0246912240982056, 0.008364556357264519, 0.035913556814193726]"
1543504682357531217,'',,"""Drone1_pos""",,1543504682,357285337,"[1.0246793031692505, 0.008344040252268314, 0.03592203930020332]"
1543504682367469418,'',,"""Drone1_pos""",,1543504682,367286155,"[1.0246831178665161, 0.008337047882378101, 0.03595832735300064]"
1543504682378009899,'',,"""Drone1_pos""",,1543504682,377733715,"[1.0247032642364502, 0.008342069573700428, 0.035972483456134796]"
1543504682387899527,'',,"""Drone1_pos""",,1543504682,387759682,"[1.024695634841919, 0.008377695456147194, 0.03592662885785103]"
1543504682397630954,'',,"""Drone1_pos""",,1543504682,397478362,"[1.0246857404708862, 0.008380486629903316, 0.03591793775558472]"
1543504682407563922,'',,"""Drone1_pos""",,1543504682,407342258,"[1.0246721506118774, 0.008329086005687714, 0.03590860590338707]"
1543504682417633594,'',,"""Drone1_pos""",,1543504682,417243203,"[1.0246943235397339, 0.008341261185705662, 0.0359564945101738]"
1543504682427709307,'',,"""Drone1_pos""",,1543504682,427475220,"[1.0246931314468384, 0.008371344767510891, 0.03594192489981651]"
1543504682437798059,'',,"""Drone1_pos""",,1543504682,437524248,"[1.0246919393539429, 0.008411295711994171, 0.03591207042336464]"
1543504682447532770,'',,"""Drone1_pos""",,1543504682,447374451,"[1.0246974229812622, 0.00839262641966343, 0.03592217341065407]"
1543504682457655925,'',,"""Drone1_pos""",,1543504682,457481758,"[1.0246877670288086, 0.00836192723363638, 0.03592520207166672]"
1543504682467786177,'',,"""Drone1_pos""",,1543504682,467562045,"[1.0246806144714355, 0.008350254036486149, 0.0359591469168663]"
1543504682477508295,'',,"""Drone1_pos""",,1543504682,477326774,"[1.0246772766113281, 0.008348609320819378, 0.03595944121479988]"
1543504682487655953,'',,"""Drone1_pos""",,1543504682,487438527,"[1.024675726890564, 0.008371436037123203, 0.03594124689698219]"
1543504682497796692,'',,"""Drone1_pos""",,1543504682,497459876,"[1.0246857404708862, 0.008343283087015152, 0.03596782311797142]"
1543504682507888460,'',,"""Drone1_pos""",,1543504682,507372097,"[1.0246838331222534, 0.008388646878302097, 0.0359119176864624]"
1543504682518024682,'',,"""Drone1_pos""",,1543504682,517798774,"[1.0246976613998413, 0.008379737846553326, 0.03593652695417404]"
1543504682527673003,'',,"""Drone1_pos""",,1543504682,527493447,"[1.0246930122375488, 0.008381535299122334, 0.03595129773020744]"
1543504682537719672,'',,"""Drone1_pos""",,1543504682,537321094,"[1.0246913433074951, 0.00835870485752821, 0.03594458848237991]"
1543504682547532218,'',,"""Drone1_pos""",,1543504682,547307621,"[1.0246963500976562, 0.008395429700613022, 0.03593459352850914]"
1543504682557534978,'',,"""Drone1_pos""",,1543504682,557351727,"[1.0247042179107666, 0.008411357179284096, 0.03590647503733635]"
1543504682567528429,'',,"""Drone1_pos""",,1543504682,567386121,"[1.0246896743774414, 0.008375190198421478, 0.03591660037636757]"
1543504682577507656,'',,"""Drone1_pos""",,1543504682,577174720,"[1.02468740940094, 0.00831793062388897, 0.035937193781137466]"
1543504682587683105,'',,"""Drone1_pos""",,1543504682,587528977,"[1.024686336517334, 0.008352874778211117, 0.03595413640141487]"
1543504682597722384,'',,"""Drone1_pos""",,1543504682,597438224,"[1.0247012376785278, 0.008393985219299793, 0.035957105457782745]"
1543504682607993572,'',,"""Drone1_pos""",,1543504682,607829307,"[1.024685025215149, 0.008318658918142319, 0.035976797342300415]"
1543504682617910308,'',,"""Drone1_pos""",,1543504682,617234556,"[1.0246838331222534, 0.008368680253624916, 0.03591517359018326]"
1543504682627577053,'',,"""Drone1_pos""",,1543504682,627360334,"[1.024678349494934, 0.008359139785170555, 0.03593969717621803]"
1543504682637668277,'',,"""Drone1_pos""",,1543504682,637365076,"[1.024657964706421, 0.008123859763145447, 0.0361461415886879]"
1543504682647692681,'',,"""Drone1_pos""",,1543504682,647435067,"[1.0246760845184326, 0.008148577064275742, 0.036145370453596115]"
1543504682657509572,'',,"""Drone1_pos""",,1543504682,657320619,"[1.0246995687484741, 0.008366513065993786, 0.03595180809497833]"
1543504682667573031,'',,"""Drone1_pos""",,1543504682,667396316,"[1.024682641029358, 0.008365732617676258, 0.03593119978904724]"
1543504682677532072,'',,"""Drone1_pos""",,1543504682,677313332,"[1.0246857404708862, 0.00835024006664753, 0.03594431281089783]"
1543504682687960446,'',,"""Drone1_pos""",,1543504682,687828907,"[1.0246888399124146, 0.008368443697690964, 0.03593825548887253]"
1543504682697457990,'',,"""Drone1_pos""",,1543504682,697343306,"[1.0247031450271606, 0.008375815115869045, 0.035940274596214294]"
1543504682707647162,'',,"""Drone1_pos""",,1543504682,707482455,"[1.0247035026550293, 0.008394377306103706, 0.03591879829764366]"
1543504682717437190,'',,"""Drone1_pos""",,1543504682,717311518,"[1.0246918201446533, 0.00841453019529581, 0.0359092652797699]"
1543504682727808273,'',,"""Drone1_pos""",,1543504682,727657341,"[1.0246882438659668, 0.00833496917039156, 0.03592800721526146]"
1543504682737929449,'',,"""Drone1_pos""",,1543504682,737616843,"[1.0246834754943848, 0.00825528148561716, 0.036030057817697525]"
1543504682748176969,'',,"""Drone1_pos""",,1543504682,747621450,"[1.0246764421463013, 0.008340670727193356, 0.035954106599092484]"
1543504682757801726,'',,"""Drone1_pos""",,1543504682,757627467,"[1.0246782302856445, 0.00839363131672144, 0.035951562225818634]"
1543504682768160090,'',,"""Drone1_pos""",,1543504682,767609624,"[1.024667501449585, 0.00816805474460125, 0.03609081730246544]"
1543504682777592856,'',,"""Drone1_pos""",,1543504682,777461294,"[1.0246800184249878, 0.008328760042786598, 0.03595895320177078]"
1543504682787805280,'',,"""Drone1_pos""",,1543504682,787450358,"[1.0246740579605103, 0.00831062626093626, 0.03596123307943344]"
1543504682797492599,'',,"""Drone1_pos""",,1543504682,797324323,"[1.0246862173080444, 0.008339114487171173, 0.03598398715257645]"
1543504682807629354,'',,"""Drone1_pos""",,1543504682,807497297,"[1.0246858596801758, 0.008359597064554691, 0.03593578562140465]"
1543504682818017773,'',,"""Drone1_pos""",,1543504682,817809513,"[1.0246906280517578, 0.008382526226341724, 0.035907115787267685]"
1543504682827711255,'',,"""Drone1_pos""",,1543504682,827557804,"[1.0246833562850952, 0.008310108445584774, 0.03597250208258629]"
1543504682837752662,'',,"""Drone1_pos""",,1543504682,837548141,"[1.0246849060058594, 0.008321638219058514, 0.03596188873052597]"
1543504682848027059,'',,"""Drone1_pos""",,1543504682,847650567,"[1.0246837139129639, 0.008325370959937572, 0.0359647236764431]"
1543504682857674382,'',,"""Drone1_pos""",,1543504682,857438405,"[1.0246973037719727, 0.008389242924749851, 0.03594093769788742]"
1543504682867677033,'',,"""Drone1_pos""",,1543504682,867512489,"[1.0246782302856445, 0.008169364184141159, 0.03609371930360794]"
1543504682877611973,'',,"""Drone1_pos""",,1543504682,877318871,"[1.0246927738189697, 0.008310670964419842, 0.035935383290052414]"
1543504682887861440,'',,"""Drone1_pos""",,1543504682,887694477,"[1.024662971496582, 0.008124848827719688, 0.03610335290431976]"
1543504682897529498,'',,"""Drone1_pos""",,1543504682,897354982,"[1.0246840715408325, 0.008300420828163624, 0.03595060855150223]"
1543504682907501291,'',,"""Drone1_pos""",,1543504682,907362605,"[1.0247029066085815, 0.00834624283015728, 0.035958509892225266]"
1543504682917575886,'',,"""Drone1_pos""",,1543504682,917394119,"[1.0246951580047607, 0.008407282643020153, 0.03592221811413765]"
1543504682927739082,'',,"""Drone1_pos""",,1543504682,927572047,"[1.0246915817260742, 0.008384402841329575, 0.035907939076423645]"
1543504682938007313,'',,"""Drone1_pos""",,1543504682,937620130,"[1.0246719121932983, 0.00832750927656889, 0.035938017070293427]"
1543504682947574319,'',,"""Drone1_pos""",,1543504682,947396951,"[1.024688720703125, 0.008275674656033516, 0.03603387251496315]"
1543504682957680543,'',,"""Drone1_pos""",,1543504682,957297014,"[1.024681806564331, 0.00836527906358242, 0.03594209626317024]"
1543504682967635571,'',,"""Drone1_pos""",,1543504682,967470105,"[1.0246875286102295, 0.008393807336688042, 0.03593021631240845]"
1543504682977800121,'',,"""Drone1_pos""",,1543504682,977615923,"[1.0246877670288086, 0.00836758129298687, 0.03592396900057793]"
1543504682987854745,'',,"""Drone1_pos""",,1543504682,987468898,"[1.024675965309143, 0.008135511539876461, 0.0360991507768631]"
1543504682997496819,'',,"""Drone1_pos""",,1543504682,997331508,"[1.0246959924697876, 0.008329994976520538, 0.035958245396614075]"
1543504683007717429,'',,"""Drone1_pos""",,1543504683,7374083,"[1.0247080326080322, 0.008372800424695015, 0.03594489395618439]"
1543504683017693848,'',,"""Drone1_pos""",,1543504683,17499176,"[1.0246832370758057, 0.008386362344026566, 0.035918597131967545]"
1543504683027621986,'',,"""Drone1_pos""",,1543504683,27427803,"[1.0246856212615967, 0.008355864323675632, 0.035904332995414734]"
1543504683037718205,'',,"""Drone1_pos""",,1543504683,37424737,"[1.0246846675872803, 0.008327956311404705, 0.035931188613176346]"
1543504683047463406,'',,"""Drone1_pos""",,1543504683,47192424,"[1.0246936082839966, 0.008269633166491985, 0.03599655628204346]"
1543504683057627049,'',,"""Drone1_pos""",,1543504683,57417675,"[1.0246871709823608, 0.00833713635802269, 0.0359463207423687]"
1543504683067704295,'',,"""Drone1_pos""",,1543504683,67558050,"[1.0246806144714355, 0.008361599408090115, 0.035939771682024]"
1543504683077799932,'',,"""Drone1_pos""",,1543504683,77607208,"[1.0246816873550415, 0.008325937204062939, 0.03593342378735542]"
1543504683087746013,'',,"""Drone1_pos""",,1543504683,87553940,"[1.0246843099594116, 0.008331635035574436, 0.03591666743159294]"
1543504683097585235,'',,"""Drone1_pos""",,1543504683,97392107,"[1.0246891975402832, 0.008359960280358791, 0.03593430295586586]"
1543504683108336766,'',,"""Drone1_pos""",,1543504683,108156939,"[1.024688959121704, 0.008343562483787537, 0.035949937999248505]"
1543504683117592289,'',,"""Drone1_pos""",,1543504683,117385261,"[1.024689793586731, 0.008386077359318733, 0.035930268466472626]"
1543504683128314367,'',,"""Drone1_pos""",,1543504683,128158588,"[1.0246894359588623, 0.008341166190803051, 0.0359194315969944]"
1543504683137866876,'',,"""Drone1_pos""",,1543504683,137680044,"[1.0246899127960205, 0.008356796577572823, 0.03591926023364067]"
1543504683147610238,'',,"""Drone1_pos""",,1543504683,147423637,"[1.0246922969818115, 0.008364902809262276, 0.035931676626205444]"
1543504683157849312,'',,"""Drone1_pos""",,1543504683,157366585,"[1.0246821641921997, 0.008364255540072918, 0.03595159947872162]"
1543504683167640656,'',,"""Drone1_pos""",,1543504683,167505094,"[1.0246765613555908, 0.008356800302863121, 0.03594919666647911]"
1543504683177925032,'',,"""Drone1_pos""",,1543504683,177371634,"[1.0246820449829102, 0.008327310904860497, 0.035926587879657745]"
1543504683187834354,'',,"""Drone1_pos""",,1543504683,187646930,"[1.024689793586731, 0.00832008570432663, 0.03591392561793327]"
1543504683197874380,'',,"""Drone1_pos""",,1543504683,197358124,"[1.0246998071670532, 0.00835617259144783, 0.03594391793012619]"
1543504683207888648,'',,"""Drone1_pos""",,1543504683,207416999,"[1.0246809720993042, 0.008174683898687363, 0.03611772134900093]"
1543504683217648754,'',,"""Drone1_pos""",,1543504683,217449381,"[1.0246714353561401, 0.008095653727650642, 0.03614792600274086]"
1543504683227792755,'',,"""Drone1_pos""",,1543504683,227605023,"[1.0246779918670654, 0.008302532136440277, 0.03594984486699104]"
1543504683237745778,'',,"""Drone1_pos""",,1543504683,237597919,"[1.0246974229812622, 0.008366934023797512, 0.035939499735832214]"
1543504683248479087,'',,"""Drone1_pos""",,1543504683,248341126,"[1.0246974229812622, 0.008386535570025444, 0.03594106808304787]"
1543504683257818793,'',,"""Drone1_pos""",,1543504683,257607895,"[1.024704098701477, 0.008348486386239529, 0.03594813123345375]"
1543504683267543207,'',,"""Drone1_pos""",,1543504683,267370673,"[1.0246926546096802, 0.008347672410309315, 0.035946063697338104]"
1543504683277584829,'',,"""Drone1_pos""",,1543504683,277296666,"[1.0246984958648682, 0.008331656455993652, 0.03591513633728027]"
1543504683287559218,'',,"""Drone1_pos""",,1543504683,287369963,"[1.0247013568878174, 0.008345132693648338, 0.03594021499156952]"
1543504683297714091,'',,"""Drone1_pos""",,1543504683,297432780,"[1.0247005224227905, 0.00830313004553318, 0.03598097711801529]"
1543504683307650160,'',,"""Drone1_pos""",,1543504683,307415285,"[1.0247005224227905, 0.008355430327355862, 0.035962771624326706]"
1543504683317691697,'',,"""Drone1_pos""",,1543504683,317468283,"[1.0246870517730713, 0.008376039564609528, 0.0359259732067585]"
1543504683327772106,'',,"""Drone1_pos""",,1543504683,327613284,"[1.0246849060058594, 0.008360831066966057, 0.03591161221265793]"
1543504683337686523,'',,"""Drone1_pos""",,1543504683,337397583,"[1.0246914625167847, 0.008361048065125942, 0.03594062104821205]"
1543504683347808929,'',,"""Drone1_pos""",,1543504683,347649471,"[1.0246977806091309, 0.008357393555343151, 0.03591500595211983]"
1543504683357611689,'',,"""Drone1_pos""",,1543504683,357456439,"[1.0247483253479004, 0.008346621878445148, 0.03583524003624916]"
1543504683367501259,'',,"""Drone1_pos""",,1543504683,367338861,"[1.024703025817871, 0.008357529528439045, 0.03589235246181488]"
1543504683377472719,'',,"""Drone1_pos""",,1543504683,377290994,"[1.0247001647949219, 0.008340857923030853, 0.03593168407678604]"
1543504683387824476,'',,"""Drone1_pos""",,1543504683,387662318,"[1.0246832370758057, 0.008158556185662746, 0.036134619265794754]"
1543504683397488783,'',,"""Drone1_pos""",,1543504683,397319008,"[1.0246989727020264, 0.00835483055561781, 0.03595568612217903]"
1543504683407730801,'',,"""Drone1_pos""",,1543504683,407493239,"[1.0246999263763428, 0.008372396230697632, 0.035930123180150986]"
1543504683417687964,'',,"""Drone1_pos""",,1543504683,417438774,"[1.0246975421905518, 0.008370772935450077, 0.035902149975299835]"
1543504683427698296,'',,"""Drone1_pos""",,1543504683,427401544,"[1.0246691703796387, 0.008097440004348755, 0.036131665110588074]"
1543504683437512944,'',,"""Drone1_pos""",,1543504683,437322214,"[1.0247008800506592, 0.008304850198328495, 0.035968128591775894]"
1543504683447744390,'',,"""Drone1_pos""",,1543504683,447538448,"[1.0246992111206055, 0.008371852338314056, 0.03592764213681221]"
1543504683457845308,'',,"""Drone1_pos""",,1543504683,457490456,"[1.0246914625167847, 0.008402331732213497, 0.03589286655187607]"
1543504683467651768,'',,"""Drone1_pos""",,1543504683,467407655,"[1.0246843099594116, 0.008377284742891788, 0.03589296713471413]"
1543504683477903202,'',,"""Drone1_pos""",,1543504683,477588776,"[1.0246856212615967, 0.008315120823681355, 0.03590025380253792]"
1543504683487585105,'',,"""Drone1_pos""",,1543504683,487439318,"[1.0246855020523071, 0.008276642300188541, 0.03600121662020683]"
1543504683497571249,'',,"""Drone1_pos""",,1543504683,497410617,"[1.0246984958648682, 0.008370036259293556, 0.03594379127025604]"
1543504683507885971,'',,"""Drone1_pos""",,1543504683,507369761,"[1.0246920585632324, 0.00839843787252903, 0.035908035933971405]"
1543504683517762025,'',,"""Drone1_pos""",,1543504683,517579017,"[1.024687647819519, 0.008362197317183018, 0.03589475527405739]"
1543504683528285195,'',,"""Drone1_pos""",,1543504683,528026389,"[1.0246926546096802, 0.008334701880812645, 0.035908639430999756]"
1543504683537730334,'',,"""Drone1_pos""",,1543504683,537539662,"[1.024702548980713, 0.008361948654055595, 0.03591171279549599]"
1543504683547888946,'',,"""Drone1_pos""",,1543504683,547531829,"[1.024695634841919, 0.008397214114665985, 0.03595147281885147]"
1543504683557675373,'',,"""Drone1_pos""",,1543504683,557420215,"[1.0246914625167847, 0.008304531686007977, 0.0359995998442173]"
1543504683567543206,'',,"""Drone1_pos""",,1543504683,567396655,"[1.0246795415878296, 0.00833157543092966, 0.035952676087617874]"
1543504683578031840,'',,"""Drone1_pos""",,1543504683,577763953,"[1.0246912240982056, 0.008322006091475487, 0.03590603545308113]"
1543504683587662834,'',,"""Drone1_pos""",,1543504683,587465205,"[1.0246776342391968, 0.008346540853381157, 0.03592212498188019]"
1543504683597828612,'',,"""Drone1_pos""",,1543504683,597438855,"[1.0246849060058594, 0.008380223996937275, 0.035935305058956146]"
1543504683607743616,'',,"""Drone1_pos""",,1543504683,607462452,"[1.024700403213501, 0.008376963436603546, 0.03594021871685982]"
1543504683617695608,'',,"""Drone1_pos""",,1543504683,617509419,"[1.0246909856796265, 0.008276346139609814, 0.035999249666929245]"
1543504683627927238,'',,"""Drone1_pos""",,1543504683,627745631,"[1.0247048139572144, 0.008382732979953289, 0.0358927883207798]"
1543504683637830720,'',,"""Drone1_pos""",,1543504683,637573918,"[1.0246905088424683, 0.008358736522495747, 0.03590446338057518]"
1543504683647655731,'',,"""Drone1_pos""",,1543504683,647464300,"[1.0246917009353638, 0.00837667379528284, 0.03595001995563507]"
1543504683657640797,'',,"""Drone1_pos""",,1543504683,657398694,"[1.0246583223342896, 0.00809604860842228, 0.03620559722185135]"
1543504683667536338,'',,"""Drone1_pos""",,1543504683,667370158,"[1.024684190750122, 0.0083205820992589, 0.035976458340883255]"
1543504683677695663,'',,"""Drone1_pos""",,1543504683,677520314,"[1.0246962308883667, 0.00836659874767065, 0.03591945022344589]"
1543504683687642370,'',,"""Drone1_pos""",,1543504683,687444288,"[1.0246920585632324, 0.008389374241232872, 0.03589712083339691]"
1543504683698064659,'',,"""Drone1_pos""",,1543504683,697799110,"[1.0246959924697876, 0.008374378085136414, 0.03593799099326134]"
1543504683707767612,'',,"""Drone1_pos""",,1543504683,707583351,"[1.02469801902771, 0.008372224867343903, 0.03594652935862541]"
