rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,status,-,level,name,message,hardware_id,values,-,key,value,-,key,value,-,key,value,-,key,value,-,key,value,-,level,name,message,hardware_id,values,-,key,value,-,key,value,-,key,value,-,key,value,-,key,value,-,key,value
1543504704793103132,,49,,1543504704,792630035,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""93176""","""dropped frames""","""2""","""framecount""","""9328""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1004""","""Events since startup""","""9327""","""Duration of window (s)""","""5.020199""","""Actual frequency (Hz)""","""199.992090""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504705793168990,,50,,1543504705,792671859,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""93376""","""dropped frames""","""2""","""framecount""","""9528""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1003""","""Events since startup""","""9527""","""Duration of window (s)""","""5.015310""","""Actual frequency (Hz)""","""199.987645""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504706797952020,,51,,1543504706,797653500,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""93577""","""dropped frames""","""2""","""framecount""","""9729""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1003""","""Events since startup""","""9728""","""Duration of window (s)""","""5.015002""","""Actual frequency (Hz)""","""199.999909""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504707802993561,,52,,1543504707,802744741,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""93778""","""dropped frames""","""2""","""framecount""","""9930""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1003""","""Events since startup""","""9929""","""Duration of window (s)""","""5.014988""","""Actual frequency (Hz)""","""200.000493""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504708807767603,,53,,1543504708,807569139,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""93979""","""dropped frames""","""2""","""framecount""","""10131""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1003""","""Events since startup""","""10130""","""Duration of window (s)""","""5.015123""","""Actual frequency (Hz)""","""199.995081""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504709813220103,,54,,1543504709,812799244,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""94180""","""dropped frames""","""2""","""framecount""","""10332""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1004""","""Events since startup""","""10331""","""Duration of window (s)""","""5.020159""","""Actual frequency (Hz)""","""199.993672""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504710813375218,,55,,1543504710,812933804,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""94380""","""dropped frames""","""2""","""framecount""","""10532""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1004""","""Events since startup""","""10531""","""Duration of window (s)""","""5.020260""","""Actual frequency (Hz)""","""199.989657""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504711817966091,,56,,1543504711,817705898,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""94581""","""dropped frames""","""2""","""framecount""","""10733""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1004""","""Events since startup""","""10732""","""Duration of window (s)""","""5.020048""","""Actual frequency (Hz)""","""199.998097""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504712818218953,,57,,1543504712,817795582,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""94781""","""dropped frames""","""2""","""framecount""","""10933""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1003""","""Events since startup""","""10932""","""Duration of window (s)""","""5.015210""","""Actual frequency (Hz)""","""199.991634""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504713818222893,,58,,1543504713,817880707,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""94981""","""dropped frames""","""2""","""framecount""","""11133""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1002""","""Events since startup""","""11132""","""Duration of window (s)""","""5.010315""","""Actual frequency (Hz)""","""199.987445""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504714818324220,,59,,1543504714,817971735,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""95181""","""dropped frames""","""2""","""framecount""","""11333""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1001""","""Events since startup""","""11332""","""Duration of window (s)""","""5.005186""","""Actual frequency (Hz)""","""199.992581""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
1543504715823186770,,60,,1543504715,822682705,'',,0,"""CriticalNodes","""OK""","""none""",,"""latest VICON frame number""","""95382""","""dropped frames""","""2""","""framecount""","""11534""","""# markers""","""1""","""# unlabeled markers""","""1""",0,"""CriticalNodes","""Desired frequency met""","""none""",,"""Events in window""","""1002""","""Events since startup""","""11533""","""Duration of window (s)""","""5.009749""","""Actual frequency (Hz)""","""200.010003""","""Minimum acceptable frequency (Hz)""","""0.090000""","""Maximum acceptable frequency (Hz)""","""1100.000000"""
