rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,id,instance_id,active,heartbeat_timeout,heartbeat_period
1543504682386797671,,70,,1543504682,386408344,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""915e742e-0a7a-4267-9290-8f9b02b1ca0b""",True,4.0,1.0
1543504682472520673,,24,,1543504682,472166561,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""5341b588-5556-4f2f-b66a-a145b54f0ead""",True,4.0,1.0
1543504683158356497,,71,,1543504683,158048200,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""b9267e2d-739e-42c9-9091-6cff37293bbc""",True,4.0,1.0
1543504683172217491,,24,,1543504683,171882922,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""75b5b731-fa8f-4f35-8e5f-af99eacc211c""",True,4.0,1.0
1543504683238119994,,72,,1543504683,237515545,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""6b181b17-6232-476b-b70f-ee8313f9dc31""",True,4.0,1.0
1543504683278096871,,22,,1543504683,277847846,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""06c5255f-79c8-472e-9d69-17d479ed8e1b""",True,4.0,1.0
1543504683386692489,,73,,1543504683,386411305,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""915e742e-0a7a-4267-9290-8f9b02b1ca0b""",True,4.0,1.0
1543504683472631084,,25,,1543504683,472208688,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""5341b588-5556-4f2f-b66a-a145b54f0ead""",True,4.0,1.0
1543504684158491933,,74,,1543504684,158042374,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""b9267e2d-739e-42c9-9091-6cff37293bbc""",True,4.0,1.0
1543504684172339335,,25,,1543504684,171950854,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""75b5b731-fa8f-4f35-8e5f-af99eacc211c""",True,4.0,1.0
1543504684237696721,,75,,1543504684,237396405,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""6b181b17-6232-476b-b70f-ee8313f9dc31""",True,4.0,1.0
1543504684278133267,,23,,1543504684,277803117,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""06c5255f-79c8-472e-9d69-17d479ed8e1b""",True,4.0,1.0
1543504684386615439,,76,,1543504684,386394118,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""915e742e-0a7a-4267-9290-8f9b02b1ca0b""",True,4.0,1.0
1543504684472547445,,26,,1543504684,472181813,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""5341b588-5556-4f2f-b66a-a145b54f0ead""",True,4.0,1.0
1543504685158285092,,77,,1543504685,158054795,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""b9267e2d-739e-42c9-9091-6cff37293bbc""",True,4.0,1.0
1543504685172260000,,26,,1543504685,171862965,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""75b5b731-fa8f-4f35-8e5f-af99eacc211c""",True,4.0,1.0
1543504685237770807,,78,,1543504685,237510511,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""6b181b17-6232-476b-b70f-ee8313f9dc31""",True,4.0,1.0
1543504685278121211,,24,,1543504685,277813291,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""06c5255f-79c8-472e-9d69-17d479ed8e1b""",True,4.0,1.0
1543504685386719365,,79,,1543504685,386431199,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""915e742e-0a7a-4267-9290-8f9b02b1ca0b""",True,4.0,1.0
1543504685472547641,,27,,1543504685,472190348,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""5341b588-5556-4f2f-b66a-a145b54f0ead""",True,4.0,1.0
1543504686158465223,,80,,1543504686,158068289,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""b9267e2d-739e-42c9-9091-6cff37293bbc""",True,4.0,1.0
1543504686172208097,,27,,1543504686,171894163,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""75b5b731-fa8f-4f35-8e5f-af99eacc211c""",True,4.0,1.0
1543504686237804147,,81,,1543504686,237397899,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""6b181b17-6232-476b-b70f-ee8313f9dc31""",True,4.0,1.0
1543504686278107758,,25,,1543504686,277814850,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""06c5255f-79c8-472e-9d69-17d479ed8e1b""",True,4.0,1.0
1543504686386611261,,82,,1543504686,386391975,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""915e742e-0a7a-4267-9290-8f9b02b1ca0b""",True,4.0,1.0
1543504686472441387,,28,,1543504686,472188601,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""5341b588-5556-4f2f-b66a-a145b54f0ead""",True,4.0,1.0
1543504687158425909,,83,,1543504687,158056984,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""b9267e2d-739e-42c9-9091-6cff37293bbc""",True,4.0,1.0
1543504687172231136,,28,,1543504687,171885019,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""75b5b731-fa8f-4f35-8e5f-af99eacc211c""",True,4.0,1.0
1543504687237666853,,84,,1543504687,237393292,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""6b181b17-6232-476b-b70f-ee8313f9dc31""",True,4.0,1.0
1543504687278219871,,26,,1543504687,277821044,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""06c5255f-79c8-472e-9d69-17d479ed8e1b""",True,4.0,1.0
1543504687386712745,,85,,1543504687,386433827,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""915e742e-0a7a-4267-9290-8f9b02b1ca0b""",True,4.0,1.0
1543504687472568522,,29,,1543504687,472296174,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""5341b588-5556-4f2f-b66a-a145b54f0ead""",True,4.0,1.0
1543504688158329022,,86,,1543504688,158035311,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""b9267e2d-739e-42c9-9091-6cff37293bbc""",True,4.0,1.0
1543504688172279879,,29,,1543504688,171876944,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""75b5b731-fa8f-4f35-8e5f-af99eacc211c""",True,4.0,1.0
1543504688237894899,,87,,1543504688,237489979,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""6b181b17-6232-476b-b70f-ee8313f9dc31""",True,4.0,1.0
1543504688278159312,,27,,1543504688,277810553,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""06c5255f-79c8-472e-9d69-17d479ed8e1b""",True,4.0,1.0
1543504688386735795,,88,,1543504688,386433011,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""915e742e-0a7a-4267-9290-8f9b02b1ca0b""",True,4.0,1.0
1543504688472516415,,30,,1543504688,472189480,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""5341b588-5556-4f2f-b66a-a145b54f0ead""",True,4.0,1.0
1543504689158406475,,89,,1543504689,158095797,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""b9267e2d-739e-42c9-9091-6cff37293bbc""",True,4.0,1.0
1543504689172495195,,30,,1543504689,171966534,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""75b5b731-fa8f-4f35-8e5f-af99eacc211c""",True,4.0,1.0
1543504689237833629,,90,,1543504689,237578692,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""6b181b17-6232-476b-b70f-ee8313f9dc31""",True,4.0,1.0
1543504689278141980,,28,,1543504689,277818713,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""06c5255f-79c8-472e-9d69-17d479ed8e1b""",True,4.0,1.0
1543504689386845979,,91,,1543504689,386434725,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""915e742e-0a7a-4267-9290-8f9b02b1ca0b""",True,4.0,1.0
1543504689472760943,,31,,1543504689,472284444,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""5341b588-5556-4f2f-b66a-a145b54f0ead""",True,4.0,1.0
1543504690158430413,,92,,1543504690,158053984,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""b9267e2d-739e-42c9-9091-6cff37293bbc""",True,4.0,1.0
1543504690172246370,,31,,1543504690,171901132,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""75b5b731-fa8f-4f35-8e5f-af99eacc211c""",True,4.0,1.0
1543504690237790263,,93,,1543504690,237415115,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""6b181b17-6232-476b-b70f-ee8313f9dc31""",True,4.0,1.0
1543504690278226124,,29,,1543504690,277818185,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""06c5255f-79c8-472e-9d69-17d479ed8e1b""",True,4.0,1.0
1543504690386668043,,94,,1543504690,386376351,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""915e742e-0a7a-4267-9290-8f9b02b1ca0b""",True,4.0,1.0
1543504690472420046,,32,,1543504690,472171948,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""5341b588-5556-4f2f-b66a-a145b54f0ead""",True,4.0,1.0
1543504691158379024,,95,,1543504691,158063684,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""b9267e2d-739e-42c9-9091-6cff37293bbc""",True,4.0,1.0
1543504691172245148,,32,,1543504691,171920611,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""75b5b731-fa8f-4f35-8e5f-af99eacc211c""",True,4.0,1.0
1543504691238141389,,96,,1543504691,237832002,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""6b181b17-6232-476b-b70f-ee8313f9dc31""",True,4.0,1.0
1543504691278141408,,30,,1543504691,277828237,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""06c5255f-79c8-472e-9d69-17d479ed8e1b""",True,4.0,1.0
1543504691386656145,,97,,1543504691,386382896,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""915e742e-0a7a-4267-9290-8f9b02b1ca0b""",True,4.0,1.0
1543504691472427389,,33,,1543504691,472180388,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""5341b588-5556-4f2f-b66a-a145b54f0ead""",True,4.0,1.0
1543504692158433338,,98,,1543504692,158094029,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""b9267e2d-739e-42c9-9091-6cff37293bbc""",True,4.0,1.0
1543504692172313266,,33,,1543504692,171905053,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""75b5b731-fa8f-4f35-8e5f-af99eacc211c""",True,4.0,1.0
1543504692238123967,,99,,1543504692,237393437,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""6b181b17-6232-476b-b70f-ee8313f9dc31""",True,4.0,1.0
1543504692278097247,,31,,1543504692,277821302,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""06c5255f-79c8-472e-9d69-17d479ed8e1b""",True,4.0,1.0
1543504692386739647,,100,,1543504692,386447910,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""915e742e-0a7a-4267-9290-8f9b02b1ca0b""",True,4.0,1.0
1543504692472554853,,34,,1543504692,472250589,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""5341b588-5556-4f2f-b66a-a145b54f0ead""",True,4.0,1.0
1543504693158386040,,101,,1543504693,158086397,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""b9267e2d-739e-42c9-9091-6cff37293bbc""",True,4.0,1.0
1543504693172244479,,34,,1543504693,171886986,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""75b5b731-fa8f-4f35-8e5f-af99eacc211c""",True,4.0,1.0
1543504693237697869,,102,,1543504693,237403715,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""6b181b17-6232-476b-b70f-ee8313f9dc31""",True,4.0,1.0
1543504693278190572,,32,,1543504693,277840070,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""06c5255f-79c8-472e-9d69-17d479ed8e1b""",True,4.0,1.0
1543504693386758285,,103,,1543504693,386428731,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""915e742e-0a7a-4267-9290-8f9b02b1ca0b""",True,4.0,1.0
1543504693472509727,,35,,1543504693,472179079,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""5341b588-5556-4f2f-b66a-a145b54f0ead""",True,4.0,1.0
1543504694158306596,,104,,1543504694,158052831,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""b9267e2d-739e-42c9-9091-6cff37293bbc""",True,4.0,1.0
1543504694172241764,,35,,1543504694,171902422,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""75b5b731-fa8f-4f35-8e5f-af99eacc211c""",True,4.0,1.0
1543504694237912370,,105,,1543504694,237402755,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""6b181b17-6232-476b-b70f-ee8313f9dc31""",True,4.0,1.0
1543504694278258669,,33,,1543504694,277828830,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""06c5255f-79c8-472e-9d69-17d479ed8e1b""",True,4.0,1.0
1543504694386785442,,106,,1543504694,386439081,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""915e742e-0a7a-4267-9290-8f9b02b1ca0b""",True,4.0,1.0
1543504694472588966,,36,,1543504694,472199273,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""5341b588-5556-4f2f-b66a-a145b54f0ead""",True,4.0,1.0
1543504695158403262,,107,,1543504695,158058278,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""b9267e2d-739e-42c9-9091-6cff37293bbc""",True,4.0,1.0
1543504695172250830,,36,,1543504695,171881801,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""75b5b731-fa8f-4f35-8e5f-af99eacc211c""",True,4.0,1.0
1543504695237790261,,108,,1543504695,237427924,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""6b181b17-6232-476b-b70f-ee8313f9dc31""",True,4.0,1.0
1543504695278148012,,34,,1543504695,277819397,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""06c5255f-79c8-472e-9d69-17d479ed8e1b""",True,4.0,1.0
1543504695386697859,,109,,1543504695,386412985,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""915e742e-0a7a-4267-9290-8f9b02b1ca0b""",True,4.0,1.0
1543504695472485452,,37,,1543504695,472195452,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""5341b588-5556-4f2f-b66a-a145b54f0ead""",True,4.0,1.0
1543504696158498133,,110,,1543504696,158041609,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""b9267e2d-739e-42c9-9091-6cff37293bbc""",True,4.0,1.0
1543504696172222718,,37,,1543504696,171888476,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""75b5b731-fa8f-4f35-8e5f-af99eacc211c""",True,4.0,1.0
1543504696237908113,,111,,1543504696,237399925,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""6b181b17-6232-476b-b70f-ee8313f9dc31""",True,4.0,1.0
1543504696278153937,,35,,1543504696,277825477,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""06c5255f-79c8-472e-9d69-17d479ed8e1b""",True,4.0,1.0
1543504696386769514,,112,,1543504696,386420584,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""915e742e-0a7a-4267-9290-8f9b02b1ca0b""",True,4.0,1.0
1543504696472581418,,38,,1543504696,472187476,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""5341b588-5556-4f2f-b66a-a145b54f0ead""",True,4.0,1.0
1543504697158328341,,113,,1543504697,158061729,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""b9267e2d-739e-42c9-9091-6cff37293bbc""",True,4.0,1.0
1543504697172313641,,38,,1543504697,171911838,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""75b5b731-fa8f-4f35-8e5f-af99eacc211c""",True,4.0,1.0
1543504697238121235,,114,,1543504697,237455052,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""6b181b17-6232-476b-b70f-ee8313f9dc31""",True,4.0,1.0
1543504697278244880,,36,,1543504697,277892029,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""06c5255f-79c8-472e-9d69-17d479ed8e1b""",True,4.0,1.0
1543504697386711396,,115,,1543504697,386422035,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""915e742e-0a7a-4267-9290-8f9b02b1ca0b""",True,4.0,1.0
1543504697472557820,,39,,1543504697,472179099,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""5341b588-5556-4f2f-b66a-a145b54f0ead""",True,4.0,1.0
1543504698158355596,,116,,1543504698,158070264,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""b9267e2d-739e-42c9-9091-6cff37293bbc""",True,4.0,1.0
1543504698172305837,,39,,1543504698,171948869,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""75b5b731-fa8f-4f35-8e5f-af99eacc211c""",True,4.0,1.0
1543504698237911361,,117,,1543504698,237390774,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""6b181b17-6232-476b-b70f-ee8313f9dc31""",True,4.0,1.0
1543504698278218170,,37,,1543504698,277819198,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""06c5255f-79c8-472e-9d69-17d479ed8e1b""",True,4.0,1.0
1543504698386831159,,118,,1543504698,386435948,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""915e742e-0a7a-4267-9290-8f9b02b1ca0b""",True,4.0,1.0
1543504698472488846,,40,,1543504698,472209888,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""5341b588-5556-4f2f-b66a-a145b54f0ead""",True,4.0,1.0
1543504699158394043,,119,,1543504699,158066082,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""b9267e2d-739e-42c9-9091-6cff37293bbc""",True,4.0,1.0
1543504699172342396,,40,,1543504699,171897836,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""75b5b731-fa8f-4f35-8e5f-af99eacc211c""",True,4.0,1.0
1543504699238040322,,120,,1543504699,237453627,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""6b181b17-6232-476b-b70f-ee8313f9dc31""",True,4.0,1.0
1543504699278150265,,38,,1543504699,277834396,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""06c5255f-79c8-472e-9d69-17d479ed8e1b""",True,4.0,1.0
1543504699386725382,,121,,1543504699,386399625,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""915e742e-0a7a-4267-9290-8f9b02b1ca0b""",True,4.0,1.0
1543504699472482763,,41,,1543504699,472205382,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""5341b588-5556-4f2f-b66a-a145b54f0ead""",True,4.0,1.0
1543504700158269549,,122,,1543504700,158049732,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""b9267e2d-739e-42c9-9091-6cff37293bbc""",True,4.0,1.0
1543504700172310589,,41,,1543504700,171910471,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""75b5b731-fa8f-4f35-8e5f-af99eacc211c""",True,4.0,1.0
1543504700237759322,,123,,1543504700,237407242,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""6b181b17-6232-476b-b70f-ee8313f9dc31""",True,4.0,1.0
1543504700278097593,,39,,1543504700,277811585,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""06c5255f-79c8-472e-9d69-17d479ed8e1b""",True,4.0,1.0
1543504700386731737,,124,,1543504700,386407314,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""915e742e-0a7a-4267-9290-8f9b02b1ca0b""",True,4.0,1.0
1543504700472555512,,42,,1543504700,472182608,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""5341b588-5556-4f2f-b66a-a145b54f0ead""",True,4.0,1.0
1543504701158380671,,125,,1543504701,158077833,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""b9267e2d-739e-42c9-9091-6cff37293bbc""",True,4.0,1.0
1543504701172349490,,42,,1543504701,171885828,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""75b5b731-fa8f-4f35-8e5f-af99eacc211c""",True,4.0,1.0
1543504701238155158,,126,,1543504701,237401060,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""6b181b17-6232-476b-b70f-ee8313f9dc31""",True,4.0,1.0
1543504701278257037,,40,,1543504701,277816631,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""06c5255f-79c8-472e-9d69-17d479ed8e1b""",True,4.0,1.0
1543504701386715857,,127,,1543504701,386435651,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""915e742e-0a7a-4267-9290-8f9b02b1ca0b""",True,4.0,1.0
1543504701472447985,,43,,1543504701,472186090,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""5341b588-5556-4f2f-b66a-a145b54f0ead""",True,4.0,1.0
1543504702158411935,,128,,1543504702,158037750,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""b9267e2d-739e-42c9-9091-6cff37293bbc""",True,4.0,1.0
1543504702172240646,,43,,1543504702,171895169,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""75b5b731-fa8f-4f35-8e5f-af99eacc211c""",True,4.0,1.0
1543504702237759838,,129,,1543504702,237432897,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""6b181b17-6232-476b-b70f-ee8313f9dc31""",True,4.0,1.0
1543504702278098049,,41,,1543504702,277824477,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""06c5255f-79c8-472e-9d69-17d479ed8e1b""",True,4.0,1.0
1543504702386727846,,130,,1543504702,386414388,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""915e742e-0a7a-4267-9290-8f9b02b1ca0b""",True,4.0,1.0
1543504702472546515,,44,,1543504702,472224295,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""5341b588-5556-4f2f-b66a-a145b54f0ead""",True,4.0,1.0
1543504703158264863,,131,,1543504703,158038898,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""b9267e2d-739e-42c9-9091-6cff37293bbc""",True,4.0,1.0
1543504703172273423,,44,,1543504703,171906746,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""75b5b731-fa8f-4f35-8e5f-af99eacc211c""",True,4.0,1.0
1543504703237794665,,132,,1543504703,237416345,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""6b181b17-6232-476b-b70f-ee8313f9dc31""",True,4.0,1.0
1543504703278368004,,42,,1543504703,277917127,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""06c5255f-79c8-472e-9d69-17d479ed8e1b""",True,4.0,1.0
1543504703386775995,,133,,1543504703,386411555,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""915e742e-0a7a-4267-9290-8f9b02b1ca0b""",True,4.0,1.0
1543504703472582478,,45,,1543504703,472183422,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""5341b588-5556-4f2f-b66a-a145b54f0ead""",True,4.0,1.0
1543504704158403793,,134,,1543504704,158041543,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""b9267e2d-739e-42c9-9091-6cff37293bbc""",True,4.0,1.0
1543504704172206250,,45,,1543504704,171859506,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""75b5b731-fa8f-4f35-8e5f-af99eacc211c""",True,4.0,1.0
1543504704237861214,,135,,1543504704,237462200,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""6b181b17-6232-476b-b70f-ee8313f9dc31""",True,4.0,1.0
1543504704278197014,,43,,1543504704,277862446,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""06c5255f-79c8-472e-9d69-17d479ed8e1b""",True,4.0,1.0
1543504704386801739,,136,,1543504704,386403855,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""915e742e-0a7a-4267-9290-8f9b02b1ca0b""",True,4.0,1.0
1543504704472480042,,46,,1543504704,472179600,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""5341b588-5556-4f2f-b66a-a145b54f0ead""",True,4.0,1.0
1543504705158335629,,137,,1543504705,158040588,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""b9267e2d-739e-42c9-9091-6cff37293bbc""",True,4.0,1.0
1543504705172198567,,46,,1543504705,171851663,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""75b5b731-fa8f-4f35-8e5f-af99eacc211c""",True,4.0,1.0
1543504705237720533,,138,,1543504705,237451908,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""6b181b17-6232-476b-b70f-ee8313f9dc31""",True,4.0,1.0
1543504705278457004,,44,,1543504705,277814047,'',"""/Safepilot_0f97316f-dbc3-4ea1-acab-280598633935""","""06c5255f-79c8-472e-9d69-17d479ed8e1b""",True,4.0,1.0
1543504705386760190,,139,,1543504705,386467946,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""915e742e-0a7a-4267-9290-8f9b02b1ca0b""",True,4.0,1.0
1543504705472710082,,47,,1543504705,472201250,'',"""/Estimator_1acd0a0f-b6dc-48ce-95a4-cbe4e9f750bd""","""5341b588-5556-4f2f-b66a-a145b54f0ead""",True,4.0,1.0
1543504706158320480,,140,,1543504706,158040798,'',"""/ViconBridge_975dac0e-c545-4af5-8666-61f8d8027392""","""b9267e2d-739e-42c9-9091-6cff37293bbc""",True,4.0,1.0
